id,k,np
p19501,2.125,38
p19502,2.125,39
p19503,2.125,40
p19504,2.125,41
p19505,2.125,42
p19506,2.125,43
p19507,2.125,44
p19508,2.125,45
p19509,2.125,46
p19510,2.125,47
p19511,2.125,48
p19512,2.125,49
p19513,2.125,50
p19514,2.125,51
p19515,2.125,52
p19516,2.125,53
p19517,2.125,54
p19518,2.125,55
p19519,2.125,56
p19520,2.125,57
p19521,2.125,58
p19522,2.125,59
p19523,2.125,60
p19524,2.125,61
p19525,2.125,62
p19526,2.125,63
p19527,2.125,64
p19528,2.125,65
p19529,2.125,66
p19530,2.125,67
p19531,2.125,68
p19532,2.125,69
p19533,2.125,70
p19534,2.125,71
p19535,2.125,72
p19536,2.125,73
p19537,2.125,74
p19538,2.125,75
p19539,2.125,76
p19540,2.125,77
p19541,2.125,78
p19542,2.125,79
p19543,2.125,80
p19544,2.125,81
p19545,2.125,82
p19546,2.125,83
p19547,2.125,84
p19548,2.125,85
p19549,2.125,86
p19550,2.125,87
p19551,2.125,88
p19552,2.125,89
p19553,2.125,90
p19554,2.125,91
p19555,2.125,92
p19556,2.125,93
p19557,2.125,94
p19558,2.125,95
p19559,2.125,96
p19560,2.125,97
p19561,2.125,98
p19562,2.125,99
p19563,2.125,100
p19564,2.125,101
p19565,2.125,102
p19566,2.125,103
p19567,2.125,104
p19568,2.125,105
p19569,2.125,106
p19570,2.125,107
p19571,2.125,108
p19572,2.125,109
p19573,2.125,110
p19574,2.125,111
p19575,2.125,112
p19576,2.125,113
p19577,2.125,114
p19578,2.125,115
p19579,2.125,116
p19580,2.125,117
p19581,2.125,118
p19582,2.125,119
p19583,2.125,120
p19584,2.125,121
p19585,2.125,122
p19586,2.125,123
p19587,2.125,124
p19588,2.125,125
p19589,2.125,126
p19590,2.125,127
p19591,2.125,128
p19592,2.125,129
p19593,2.125,130
p19594,2.125,131
p19595,2.125,132
p19596,2.125,133
p19597,2.125,134
p19598,2.125,135
p19599,2.125,136
p19600,2.125,137
p19601,2.125,138
p19602,2.125,139
p19603,2.125,140
p19604,2.125,141
p19605,2.125,142
p19606,2.125,143
p19607,2.125,144
p19608,2.125,145
p19609,2.125,146
p19610,2.125,147
p19611,2.125,148
p19612,2.125,149
p19613,2.125,150
p19614,2.125,151
p19615,2.125,152
p19616,2.125,153
p19617,2.125,154
p19618,2.125,155
p19619,2.125,156
p19620,2.125,157
p19621,2.125,158
p19622,2.125,159
p19623,2.125,160
p19624,2.125,161
p19625,2.125,162
p19626,2.125,163
p19627,2.125,164
p19628,2.125,165
p19629,2.125,166
p19630,2.125,167
p19631,2.125,168
p19632,2.125,169
p19633,2.125,170
p19634,2.125,171
p19635,2.125,172
p19636,2.125,173
p19637,2.125,174
p19638,2.125,175
p19639,2.125,176
p19640,2.125,177
p19641,2.125,178
p19642,2.125,179
p19643,2.125,180
p19644,2.125,181
p19645,2.125,182
p19646,2.125,183
p19647,2.125,184
p19648,2.125,185
p19649,2.125,186
p19650,2.125,187
p19651,2.125,188
p19652,2.125,189
p19653,2.125,190
p19654,2.125,191
p19655,2.125,192
p19656,2.125,193
p19657,2.125,194
p19658,2.125,195
p19659,2.125,196
p19660,2.125,197
p19661,2.125,198
p19662,2.125,199
p19663,2.125,200
p19664,2.125,201
p19665,2.125,202
p19666,2.125,203
p19667,2.125,204
p19668,2.125,205
p19669,2.125,206
p19670,2.125,207
p19671,2.125,208
p19672,2.125,209
p19673,2.125,210
p19674,2.125,211
p19675,2.125,212
p19676,2.125,213
p19677,2.125,214
p19678,2.125,215
p19679,2.125,216
p19680,2.125,217
p19681,2.125,218
p19682,2.125,219
p19683,2.125,220
p19684,2.125,221
p19685,2.125,222
p19686,2.125,223
p19687,2.125,224
p19688,2.125,225
p19689,2.125,226
p19690,2.125,227
p19691,2.125,228
p19692,2.125,229
p19693,2.125,230
p19694,2.15,2
p19695,2.15,3
p19696,2.15,4
p19697,2.15,5
p19698,2.15,6
p19699,2.15,7
p19700,2.15,8
p19701,2.15,9
p19702,2.15,10
p19703,2.15,11
p19704,2.15,12
p19705,2.15,13
p19706,2.15,14
p19707,2.15,15
p19708,2.15,16
p19709,2.15,17
p19710,2.15,18
p19711,2.15,19
p19712,2.15,20
p19713,2.15,21
p19714,2.15,22
p19715,2.15,23
p19716,2.15,24
p19717,2.15,25
p19718,2.15,26
p19719,2.15,27
p19720,2.15,28
p19721,2.15,29
p19722,2.15,30
p19723,2.15,31
p19724,2.15,32
p19725,2.15,33
p19726,2.15,34
p19727,2.15,35
p19728,2.15,36
p19729,2.15,37
p19730,2.15,38
p19731,2.15,39
p19732,2.15,40
p19733,2.15,41
p19734,2.15,42
p19735,2.15,43
p19736,2.15,44
p19737,2.15,45
p19738,2.15,46
p19739,2.15,47
p19740,2.15,48
p19741,2.15,49
p19742,2.15,50
p19743,2.15,51
p19744,2.15,52
p19745,2.15,53
p19746,2.15,54
p19747,2.15,55
p19748,2.15,56
p19749,2.15,57
p19750,2.15,58
p19751,2.15,59
p19752,2.15,60
p19753,2.15,61
p19754,2.15,62
p19755,2.15,63
p19756,2.15,64
p19757,2.15,65
p19758,2.15,66
p19759,2.15,67
p19760,2.15,68
p19761,2.15,69
p19762,2.15,70
p19763,2.15,71
p19764,2.15,72
p19765,2.15,73
p19766,2.15,74
p19767,2.15,75
p19768,2.15,76
p19769,2.15,77
p19770,2.15,78
p19771,2.15,79
p19772,2.15,80
p19773,2.15,81
p19774,2.15,82
p19775,2.15,83
p19776,2.15,84
p19777,2.15,85
p19778,2.15,86
p19779,2.15,87
p19780,2.15,88
p19781,2.15,89
p19782,2.15,90
p19783,2.15,91
p19784,2.15,92
p19785,2.15,93
p19786,2.15,94
p19787,2.15,95
p19788,2.15,96
p19789,2.15,97
p19790,2.15,98
p19791,2.15,99
p19792,2.15,100
p19793,2.15,101
p19794,2.15,102
p19795,2.15,103
p19796,2.15,104
p19797,2.15,105
p19798,2.15,106
p19799,2.15,107
p19800,2.15,108
p19801,2.15,109
p19802,2.15,110
p19803,2.15,111
p19804,2.15,112
p19805,2.15,113
p19806,2.15,114
p19807,2.15,115
p19808,2.15,116
p19809,2.15,117
p19810,2.15,118
p19811,2.15,119
p19812,2.15,120
p19813,2.15,121
p19814,2.15,122
p19815,2.15,123
p19816,2.15,124
p19817,2.15,125
p19818,2.15,126
p19819,2.15,127
p19820,2.15,128
p19821,2.15,129
p19822,2.15,130
p19823,2.15,131
p19824,2.15,132
p19825,2.15,133
p19826,2.15,134
p19827,2.15,135
p19828,2.15,136
p19829,2.15,137
p19830,2.15,138
p19831,2.15,139
p19832,2.15,140
p19833,2.15,141
p19834,2.15,142
p19835,2.15,143
p19836,2.15,144
p19837,2.15,145
p19838,2.15,146
p19839,2.15,147
p19840,2.15,148
p19841,2.15,149
p19842,2.15,150
p19843,2.15,151
p19844,2.15,152
p19845,2.15,153
p19846,2.15,154
p19847,2.15,155
p19848,2.15,156
p19849,2.15,157
p19850,2.15,158
p19851,2.15,159
p19852,2.15,160
p19853,2.15,161
p19854,2.15,162
p19855,2.15,163
p19856,2.15,164
p19857,2.15,165
p19858,2.15,166
p19859,2.15,167
p19860,2.15,168
p19861,2.15,169
p19862,2.15,170
p19863,2.15,171
p19864,2.15,172
p19865,2.15,173
p19866,2.15,174
p19867,2.15,175
p19868,2.15,176
p19869,2.15,177
p19870,2.15,178
p19871,2.15,179
p19872,2.15,180
p19873,2.15,181
p19874,2.15,182
p19875,2.15,183
p19876,2.15,184
p19877,2.15,185
p19878,2.15,186
p19879,2.15,187
p19880,2.15,188
p19881,2.15,189
p19882,2.15,190
p19883,2.15,191
p19884,2.15,192
p19885,2.15,193
p19886,2.15,194
p19887,2.15,195
p19888,2.15,196
p19889,2.15,197
p19890,2.15,198
p19891,2.15,199
p19892,2.15,200
p19893,2.15,201
p19894,2.15,202
p19895,2.15,203
p19896,2.15,204
p19897,2.15,205
p19898,2.15,206
p19899,2.15,207
p19900,2.15,208
p19901,2.15,209
p19902,2.15,210
p19903,2.15,211
p19904,2.15,212
p19905,2.15,213
p19906,2.15,214
p19907,2.15,215
p19908,2.15,216
p19909,2.15,217
p19910,2.15,218
p19911,2.15,219
p19912,2.15,220
p19913,2.15,221
p19914,2.15,222
p19915,2.15,223
p19916,2.15,224
p19917,2.15,225
p19918,2.15,226
p19919,2.15,227
p19920,2.15,228
p19921,2.15,229
p19922,2.15,230
p19923,2.1750000000000003,2
p19924,2.1750000000000003,3
p19925,2.1750000000000003,4
p19926,2.1750000000000003,5
p19927,2.1750000000000003,6
p19928,2.1750000000000003,7
p19929,2.1750000000000003,8
p19930,2.1750000000000003,9
p19931,2.1750000000000003,10
p19932,2.1750000000000003,11
p19933,2.1750000000000003,12
p19934,2.1750000000000003,13
p19935,2.1750000000000003,14
p19936,2.1750000000000003,15
p19937,2.1750000000000003,16
p19938,2.1750000000000003,17
p19939,2.1750000000000003,18
p19940,2.1750000000000003,19
p19941,2.1750000000000003,20
p19942,2.1750000000000003,21
p19943,2.1750000000000003,22
p19944,2.1750000000000003,23
p19945,2.1750000000000003,24
p19946,2.1750000000000003,25
p19947,2.1750000000000003,26
p19948,2.1750000000000003,27
p19949,2.1750000000000003,28
p19950,2.1750000000000003,29
p19951,2.1750000000000003,30
p19952,2.1750000000000003,31
p19953,2.1750000000000003,32
p19954,2.1750000000000003,33
p19955,2.1750000000000003,34
p19956,2.1750000000000003,35
p19957,2.1750000000000003,36
p19958,2.1750000000000003,37
p19959,2.1750000000000003,38
p19960,2.1750000000000003,39
p19961,2.1750000000000003,40
p19962,2.1750000000000003,41
p19963,2.1750000000000003,42
p19964,2.1750000000000003,43
p19965,2.1750000000000003,44
p19966,2.1750000000000003,45
p19967,2.1750000000000003,46
p19968,2.1750000000000003,47
p19969,2.1750000000000003,48
p19970,2.1750000000000003,49
p19971,2.1750000000000003,50
p19972,2.1750000000000003,51
p19973,2.1750000000000003,52
p19974,2.1750000000000003,53
p19975,2.1750000000000003,54
p19976,2.1750000000000003,55
p19977,2.1750000000000003,56
p19978,2.1750000000000003,57
p19979,2.1750000000000003,58
p19980,2.1750000000000003,59
p19981,2.1750000000000003,60
p19982,2.1750000000000003,61
p19983,2.1750000000000003,62
p19984,2.1750000000000003,63
p19985,2.1750000000000003,64
p19986,2.1750000000000003,65
p19987,2.1750000000000003,66
p19988,2.1750000000000003,67
p19989,2.1750000000000003,68
p19990,2.1750000000000003,69
p19991,2.1750000000000003,70
p19992,2.1750000000000003,71
p19993,2.1750000000000003,72
p19994,2.1750000000000003,73
p19995,2.1750000000000003,74
p19996,2.1750000000000003,75
p19997,2.1750000000000003,76
p19998,2.1750000000000003,77
p19999,2.1750000000000003,78
p20000,2.1750000000000003,79
p20001,2.1750000000000003,80
p20002,2.1750000000000003,81
p20003,2.1750000000000003,82
p20004,2.1750000000000003,83
p20005,2.1750000000000003,84
p20006,2.1750000000000003,85
p20007,2.1750000000000003,86
p20008,2.1750000000000003,87
p20009,2.1750000000000003,88
p20010,2.1750000000000003,89
p20011,2.1750000000000003,90
p20012,2.1750000000000003,91
p20013,2.1750000000000003,92
p20014,2.1750000000000003,93
p20015,2.1750000000000003,94
p20016,2.1750000000000003,95
p20017,2.1750000000000003,96
p20018,2.1750000000000003,97
p20019,2.1750000000000003,98
p20020,2.1750000000000003,99
p20021,2.1750000000000003,100
p20022,2.1750000000000003,101
p20023,2.1750000000000003,102
p20024,2.1750000000000003,103
p20025,2.1750000000000003,104
p20026,2.1750000000000003,105
p20027,2.1750000000000003,106
p20028,2.1750000000000003,107
p20029,2.1750000000000003,108
p20030,2.1750000000000003,109
p20031,2.1750000000000003,110
p20032,2.1750000000000003,111
p20033,2.1750000000000003,112
p20034,2.1750000000000003,113
p20035,2.1750000000000003,114
p20036,2.1750000000000003,115
p20037,2.1750000000000003,116
p20038,2.1750000000000003,117
p20039,2.1750000000000003,118
p20040,2.1750000000000003,119
p20041,2.1750000000000003,120
p20042,2.1750000000000003,121
p20043,2.1750000000000003,122
p20044,2.1750000000000003,123
p20045,2.1750000000000003,124
p20046,2.1750000000000003,125
p20047,2.1750000000000003,126
p20048,2.1750000000000003,127
p20049,2.1750000000000003,128
p20050,2.1750000000000003,129
p20051,2.1750000000000003,130
p20052,2.1750000000000003,131
p20053,2.1750000000000003,132
p20054,2.1750000000000003,133
p20055,2.1750000000000003,134
p20056,2.1750000000000003,135
p20057,2.1750000000000003,136
p20058,2.1750000000000003,137
p20059,2.1750000000000003,138
p20060,2.1750000000000003,139
p20061,2.1750000000000003,140
p20062,2.1750000000000003,141
p20063,2.1750000000000003,142
p20064,2.1750000000000003,143
p20065,2.1750000000000003,144
p20066,2.1750000000000003,145
p20067,2.1750000000000003,146
p20068,2.1750000000000003,147
p20069,2.1750000000000003,148
p20070,2.1750000000000003,149
p20071,2.1750000000000003,150
p20072,2.1750000000000003,151
p20073,2.1750000000000003,152
p20074,2.1750000000000003,153
p20075,2.1750000000000003,154
p20076,2.1750000000000003,155
p20077,2.1750000000000003,156
p20078,2.1750000000000003,157
p20079,2.1750000000000003,158
p20080,2.1750000000000003,159
p20081,2.1750000000000003,160
p20082,2.1750000000000003,161
p20083,2.1750000000000003,162
p20084,2.1750000000000003,163
p20085,2.1750000000000003,164
p20086,2.1750000000000003,165
p20087,2.1750000000000003,166
p20088,2.1750000000000003,167
p20089,2.1750000000000003,168
p20090,2.1750000000000003,169
p20091,2.1750000000000003,170
p20092,2.1750000000000003,171
p20093,2.1750000000000003,172
p20094,2.1750000000000003,173
p20095,2.1750000000000003,174
p20096,2.1750000000000003,175
p20097,2.1750000000000003,176
p20098,2.1750000000000003,177
p20099,2.1750000000000003,178
p20100,2.1750000000000003,179
p20101,2.1750000000000003,180
p20102,2.1750000000000003,181
p20103,2.1750000000000003,182
p20104,2.1750000000000003,183
p20105,2.1750000000000003,184
p20106,2.1750000000000003,185
p20107,2.1750000000000003,186
p20108,2.1750000000000003,187
p20109,2.1750000000000003,188
p20110,2.1750000000000003,189
p20111,2.1750000000000003,190
p20112,2.1750000000000003,191
p20113,2.1750000000000003,192
p20114,2.1750000000000003,193
p20115,2.1750000000000003,194
p20116,2.1750000000000003,195
p20117,2.1750000000000003,196
p20118,2.1750000000000003,197
p20119,2.1750000000000003,198
p20120,2.1750000000000003,199
p20121,2.1750000000000003,200
p20122,2.1750000000000003,201
p20123,2.1750000000000003,202
p20124,2.1750000000000003,203
p20125,2.1750000000000003,204
p20126,2.1750000000000003,205
p20127,2.1750000000000003,206
p20128,2.1750000000000003,207
p20129,2.1750000000000003,208
p20130,2.1750000000000003,209
p20131,2.1750000000000003,210
p20132,2.1750000000000003,211
p20133,2.1750000000000003,212
p20134,2.1750000000000003,213
p20135,2.1750000000000003,214
p20136,2.1750000000000003,215
p20137,2.1750000000000003,216
p20138,2.1750000000000003,217
p20139,2.1750000000000003,218
p20140,2.1750000000000003,219
p20141,2.1750000000000003,220
p20142,2.1750000000000003,221
p20143,2.1750000000000003,222
p20144,2.1750000000000003,223
p20145,2.1750000000000003,224
p20146,2.1750000000000003,225
p20147,2.1750000000000003,226
p20148,2.1750000000000003,227
p20149,2.1750000000000003,228
p20150,2.1750000000000003,229
p20151,2.1750000000000003,230
p20152,2.2,2
p20153,2.2,3
p20154,2.2,4
p20155,2.2,5
p20156,2.2,6
p20157,2.2,7
p20158,2.2,8
p20159,2.2,9
p20160,2.2,10
p20161,2.2,11
p20162,2.2,12
p20163,2.2,13
p20164,2.2,14
p20165,2.2,15
p20166,2.2,16
p20167,2.2,17
p20168,2.2,18
p20169,2.2,19
p20170,2.2,20
p20171,2.2,21
p20172,2.2,22
p20173,2.2,23
p20174,2.2,24
p20175,2.2,25
p20176,2.2,26
p20177,2.2,27
p20178,2.2,28
p20179,2.2,29
p20180,2.2,30
p20181,2.2,31
p20182,2.2,32
p20183,2.2,33
p20184,2.2,34
p20185,2.2,35
p20186,2.2,36
p20187,2.2,37
p20188,2.2,38
p20189,2.2,39
p20190,2.2,40
p20191,2.2,41
p20192,2.2,42
p20193,2.2,43
p20194,2.2,44
p20195,2.2,45
p20196,2.2,46
p20197,2.2,47
p20198,2.2,48
p20199,2.2,49
p20200,2.2,50
p20201,2.2,51
p20202,2.2,52
p20203,2.2,53
p20204,2.2,54
p20205,2.2,55
p20206,2.2,56
p20207,2.2,57
p20208,2.2,58
p20209,2.2,59
p20210,2.2,60
p20211,2.2,61
p20212,2.2,62
p20213,2.2,63
p20214,2.2,64
p20215,2.2,65
p20216,2.2,66
p20217,2.2,67
p20218,2.2,68
p20219,2.2,69
p20220,2.2,70
p20221,2.2,71
p20222,2.2,72
p20223,2.2,73
p20224,2.2,74
p20225,2.2,75
p20226,2.2,76
p20227,2.2,77
p20228,2.2,78
p20229,2.2,79
p20230,2.2,80
p20231,2.2,81
p20232,2.2,82
p20233,2.2,83
p20234,2.2,84
p20235,2.2,85
p20236,2.2,86
p20237,2.2,87
p20238,2.2,88
p20239,2.2,89
p20240,2.2,90
p20241,2.2,91
p20242,2.2,92
p20243,2.2,93
p20244,2.2,94
p20245,2.2,95
p20246,2.2,96
p20247,2.2,97
p20248,2.2,98
p20249,2.2,99
p20250,2.2,100
p20251,2.2,101
p20252,2.2,102
p20253,2.2,103
p20254,2.2,104
p20255,2.2,105
p20256,2.2,106
p20257,2.2,107
p20258,2.2,108
p20259,2.2,109
p20260,2.2,110
p20261,2.2,111
p20262,2.2,112
p20263,2.2,113
p20264,2.2,114
p20265,2.2,115
p20266,2.2,116
p20267,2.2,117
p20268,2.2,118
p20269,2.2,119
p20270,2.2,120
p20271,2.2,121
p20272,2.2,122
p20273,2.2,123
p20274,2.2,124
p20275,2.2,125
p20276,2.2,126
p20277,2.2,127
p20278,2.2,128
p20279,2.2,129
p20280,2.2,130
p20281,2.2,131
p20282,2.2,132
p20283,2.2,133
p20284,2.2,134
p20285,2.2,135
p20286,2.2,136
p20287,2.2,137
p20288,2.2,138
p20289,2.2,139
p20290,2.2,140
p20291,2.2,141
p20292,2.2,142
p20293,2.2,143
p20294,2.2,144
p20295,2.2,145
p20296,2.2,146
p20297,2.2,147
p20298,2.2,148
p20299,2.2,149
p20300,2.2,150
p20301,2.2,151
p20302,2.2,152
p20303,2.2,153
p20304,2.2,154
p20305,2.2,155
p20306,2.2,156
p20307,2.2,157
p20308,2.2,158
p20309,2.2,159
p20310,2.2,160
p20311,2.2,161
p20312,2.2,162
p20313,2.2,163
p20314,2.2,164
p20315,2.2,165
p20316,2.2,166
p20317,2.2,167
p20318,2.2,168
p20319,2.2,169
p20320,2.2,170
p20321,2.2,171
p20322,2.2,172
p20323,2.2,173
p20324,2.2,174
p20325,2.2,175
p20326,2.2,176
p20327,2.2,177
p20328,2.2,178
p20329,2.2,179
p20330,2.2,180
p20331,2.2,181
p20332,2.2,182
p20333,2.2,183
p20334,2.2,184
p20335,2.2,185
p20336,2.2,186
p20337,2.2,187
p20338,2.2,188
p20339,2.2,189
p20340,2.2,190
p20341,2.2,191
p20342,2.2,192
p20343,2.2,193
p20344,2.2,194
p20345,2.2,195
p20346,2.2,196
p20347,2.2,197
p20348,2.2,198
p20349,2.2,199
p20350,2.2,200
p20351,2.2,201
p20352,2.2,202
p20353,2.2,203
p20354,2.2,204
p20355,2.2,205
p20356,2.2,206
p20357,2.2,207
p20358,2.2,208
p20359,2.2,209
p20360,2.2,210
p20361,2.2,211
p20362,2.2,212
p20363,2.2,213
p20364,2.2,214
p20365,2.2,215
p20366,2.2,216
p20367,2.2,217
p20368,2.2,218
p20369,2.2,219
p20370,2.2,220
p20371,2.2,221
p20372,2.2,222
p20373,2.2,223
p20374,2.2,224
p20375,2.2,225
p20376,2.2,226
p20377,2.2,227
p20378,2.2,228
p20379,2.2,229
p20380,2.2,230
p20381,2.225,2
p20382,2.225,3
p20383,2.225,4
p20384,2.225,5
p20385,2.225,6
p20386,2.225,7
p20387,2.225,8
p20388,2.225,9
p20389,2.225,10
p20390,2.225,11
p20391,2.225,12
p20392,2.225,13
p20393,2.225,14
p20394,2.225,15
p20395,2.225,16
p20396,2.225,17
p20397,2.225,18
p20398,2.225,19
p20399,2.225,20
p20400,2.225,21
p20401,2.225,22
p20402,2.225,23
p20403,2.225,24
p20404,2.225,25
p20405,2.225,26
p20406,2.225,27
p20407,2.225,28
p20408,2.225,29
p20409,2.225,30
p20410,2.225,31
p20411,2.225,32
p20412,2.225,33
p20413,2.225,34
p20414,2.225,35
p20415,2.225,36
p20416,2.225,37
p20417,2.225,38
p20418,2.225,39
p20419,2.225,40
p20420,2.225,41
p20421,2.225,42
p20422,2.225,43
p20423,2.225,44
p20424,2.225,45
p20425,2.225,46
p20426,2.225,47
p20427,2.225,48
p20428,2.225,49
p20429,2.225,50
p20430,2.225,51
p20431,2.225,52
p20432,2.225,53
p20433,2.225,54
p20434,2.225,55
p20435,2.225,56
p20436,2.225,57
p20437,2.225,58
p20438,2.225,59
p20439,2.225,60
p20440,2.225,61
p20441,2.225,62
p20442,2.225,63
p20443,2.225,64
p20444,2.225,65
p20445,2.225,66
p20446,2.225,67
p20447,2.225,68
p20448,2.225,69
p20449,2.225,70
p20450,2.225,71
p20451,2.225,72
p20452,2.225,73
p20453,2.225,74
p20454,2.225,75
p20455,2.225,76
p20456,2.225,77
p20457,2.225,78
p20458,2.225,79
p20459,2.225,80
p20460,2.225,81
p20461,2.225,82
p20462,2.225,83
p20463,2.225,84
p20464,2.225,85
p20465,2.225,86
p20466,2.225,87
p20467,2.225,88
p20468,2.225,89
p20469,2.225,90
p20470,2.225,91
p20471,2.225,92
p20472,2.225,93
p20473,2.225,94
p20474,2.225,95
p20475,2.225,96
p20476,2.225,97
p20477,2.225,98
p20478,2.225,99
p20479,2.225,100
p20480,2.225,101
p20481,2.225,102
p20482,2.225,103
p20483,2.225,104
p20484,2.225,105
p20485,2.225,106
p20486,2.225,107
p20487,2.225,108
p20488,2.225,109
p20489,2.225,110
p20490,2.225,111
p20491,2.225,112
p20492,2.225,113
p20493,2.225,114
p20494,2.225,115
p20495,2.225,116
p20496,2.225,117
p20497,2.225,118
p20498,2.225,119
p20499,2.225,120
p20500,2.225,121
p20501,2.225,122
p20502,2.225,123
p20503,2.225,124
p20504,2.225,125
p20505,2.225,126
p20506,2.225,127
p20507,2.225,128
p20508,2.225,129
p20509,2.225,130
p20510,2.225,131
p20511,2.225,132
p20512,2.225,133
p20513,2.225,134
p20514,2.225,135
p20515,2.225,136
p20516,2.225,137
p20517,2.225,138
p20518,2.225,139
p20519,2.225,140
p20520,2.225,141
p20521,2.225,142
p20522,2.225,143
p20523,2.225,144
p20524,2.225,145
p20525,2.225,146
p20526,2.225,147
p20527,2.225,148
p20528,2.225,149
p20529,2.225,150
p20530,2.225,151
p20531,2.225,152
p20532,2.225,153
p20533,2.225,154
p20534,2.225,155
p20535,2.225,156
p20536,2.225,157
p20537,2.225,158
p20538,2.225,159
p20539,2.225,160
p20540,2.225,161
p20541,2.225,162
p20542,2.225,163
p20543,2.225,164
p20544,2.225,165
p20545,2.225,166
p20546,2.225,167
p20547,2.225,168
p20548,2.225,169
p20549,2.225,170
p20550,2.225,171
p20551,2.225,172
p20552,2.225,173
p20553,2.225,174
p20554,2.225,175
p20555,2.225,176
p20556,2.225,177
p20557,2.225,178
p20558,2.225,179
p20559,2.225,180
p20560,2.225,181
p20561,2.225,182
p20562,2.225,183
p20563,2.225,184
p20564,2.225,185
p20565,2.225,186
p20566,2.225,187
p20567,2.225,188
p20568,2.225,189
p20569,2.225,190
p20570,2.225,191
p20571,2.225,192
p20572,2.225,193
p20573,2.225,194
p20574,2.225,195
p20575,2.225,196
p20576,2.225,197
p20577,2.225,198
p20578,2.225,199
p20579,2.225,200
p20580,2.225,201
p20581,2.225,202
p20582,2.225,203
p20583,2.225,204
p20584,2.225,205
p20585,2.225,206
p20586,2.225,207
p20587,2.225,208
p20588,2.225,209
p20589,2.225,210
p20590,2.225,211
p20591,2.225,212
p20592,2.225,213
p20593,2.225,214
p20594,2.225,215
p20595,2.225,216
p20596,2.225,217
p20597,2.225,218
p20598,2.225,219
p20599,2.225,220
p20600,2.225,221
p20601,2.225,222
p20602,2.225,223
p20603,2.225,224
p20604,2.225,225
p20605,2.225,226
p20606,2.225,227
p20607,2.225,228
p20608,2.225,229
p20609,2.225,230
p20610,2.25,2
p20611,2.25,3
p20612,2.25,4
p20613,2.25,5
p20614,2.25,6
p20615,2.25,7
p20616,2.25,8
p20617,2.25,9
p20618,2.25,10
p20619,2.25,11
p20620,2.25,12
p20621,2.25,13
p20622,2.25,14
p20623,2.25,15
p20624,2.25,16
p20625,2.25,17
p20626,2.25,18
p20627,2.25,19
p20628,2.25,20
p20629,2.25,21
p20630,2.25,22
p20631,2.25,23
p20632,2.25,24
p20633,2.25,25
p20634,2.25,26
p20635,2.25,27
p20636,2.25,28
p20637,2.25,29
p20638,2.25,30
p20639,2.25,31
p20640,2.25,32
p20641,2.25,33
p20642,2.25,34
p20643,2.25,35
p20644,2.25,36
p20645,2.25,37
p20646,2.25,38
p20647,2.25,39
p20648,2.25,40
p20649,2.25,41
p20650,2.25,42
p20651,2.25,43
p20652,2.25,44
p20653,2.25,45
p20654,2.25,46
p20655,2.25,47
p20656,2.25,48
p20657,2.25,49
p20658,2.25,50
p20659,2.25,51
p20660,2.25,52
p20661,2.25,53
p20662,2.25,54
p20663,2.25,55
p20664,2.25,56
p20665,2.25,57
p20666,2.25,58
p20667,2.25,59
p20668,2.25,60
p20669,2.25,61
p20670,2.25,62
p20671,2.25,63
p20672,2.25,64
p20673,2.25,65
p20674,2.25,66
p20675,2.25,67
p20676,2.25,68
p20677,2.25,69
p20678,2.25,70
p20679,2.25,71
p20680,2.25,72
p20681,2.25,73
p20682,2.25,74
p20683,2.25,75
p20684,2.25,76
p20685,2.25,77
p20686,2.25,78
p20687,2.25,79
p20688,2.25,80
p20689,2.25,81
p20690,2.25,82
p20691,2.25,83
p20692,2.25,84
p20693,2.25,85
p20694,2.25,86
p20695,2.25,87
p20696,2.25,88
p20697,2.25,89
p20698,2.25,90
p20699,2.25,91
p20700,2.25,92
p20701,2.25,93
p20702,2.25,94
p20703,2.25,95
p20704,2.25,96
p20705,2.25,97
p20706,2.25,98
p20707,2.25,99
p20708,2.25,100
p20709,2.25,101
p20710,2.25,102
p20711,2.25,103
p20712,2.25,104
p20713,2.25,105
p20714,2.25,106
p20715,2.25,107
p20716,2.25,108
p20717,2.25,109
p20718,2.25,110
p20719,2.25,111
p20720,2.25,112
p20721,2.25,113
p20722,2.25,114
p20723,2.25,115
p20724,2.25,116
p20725,2.25,117
p20726,2.25,118
p20727,2.25,119
p20728,2.25,120
p20729,2.25,121
p20730,2.25,122
p20731,2.25,123
p20732,2.25,124
p20733,2.25,125
p20734,2.25,126
p20735,2.25,127
p20736,2.25,128
p20737,2.25,129
p20738,2.25,130
p20739,2.25,131
p20740,2.25,132
p20741,2.25,133
p20742,2.25,134
p20743,2.25,135
p20744,2.25,136
p20745,2.25,137
p20746,2.25,138
p20747,2.25,139
p20748,2.25,140
p20749,2.25,141
p20750,2.25,142
p20751,2.25,143
p20752,2.25,144
p20753,2.25,145
p20754,2.25,146
p20755,2.25,147
p20756,2.25,148
p20757,2.25,149
p20758,2.25,150
p20759,2.25,151
p20760,2.25,152
p20761,2.25,153
p20762,2.25,154
p20763,2.25,155
p20764,2.25,156
p20765,2.25,157
p20766,2.25,158
p20767,2.25,159
p20768,2.25,160
p20769,2.25,161
p20770,2.25,162
p20771,2.25,163
p20772,2.25,164
p20773,2.25,165
p20774,2.25,166
p20775,2.25,167
p20776,2.25,168
p20777,2.25,169
p20778,2.25,170
p20779,2.25,171
p20780,2.25,172
p20781,2.25,173
p20782,2.25,174
p20783,2.25,175
p20784,2.25,176
