id,k,np
p2895,0.22,59
p2896,0.22,60
p2897,0.22,61
p2898,0.22,62
p2899,0.22,63
p2900,0.22,64
p2901,0.22,65
p2902,0.22,66
p2903,0.22,67
p2904,0.22,68
p2905,0.22,69
p2906,0.22,70
p2907,0.22,71
p2908,0.22,72
p2909,0.22,73
p2910,0.22,74
p2911,0.22,75
p2912,0.22,76
p2913,0.22,77
p2914,0.22,78
p2915,0.22,79
p2916,0.22,80
p2917,0.22,81
p2918,0.22,82
p2919,0.22,83
p2920,0.22,84
p2921,0.22,85
p2922,0.22,86
p2923,0.22,87
p2924,0.22,88
p2925,0.22,89
p2926,0.22,90
p2927,0.22,91
p2928,0.22,92
p2929,0.22,93
p2930,0.22,94
p2931,0.22,95
p2932,0.22,96
p2933,0.22,97
p2934,0.22,98
p2935,0.22,99
p2936,0.22,100
p2937,0.22,101
p2938,0.22,102
p2939,0.22,103
p2940,0.22,104
p2941,0.22,105
p2942,0.22,106
p2943,0.22,107
p2944,0.22,108
p2945,0.22,109
p2946,0.22,110
p2947,0.22,111
p2948,0.22,112
p2949,0.22,113
p2950,0.22,114
p2951,0.22,115
p2952,0.22,116
p2953,0.22,117
p2954,0.22,118
p2955,0.22,119
p2956,0.22,120
p2957,0.22,121
p2958,0.22,122
p2959,0.22,123
p2960,0.22,124
p2961,0.22,125
p2962,0.22,126
p2963,0.22,127
p2964,0.22,128
p2965,0.22,129
p2966,0.22,130
p2967,0.23,2
p2968,0.23,3
p2969,0.23,4
p2970,0.23,5
p2971,0.23,6
p2972,0.23,7
p2973,0.23,8
p2974,0.23,9
p2975,0.23,10
p2976,0.23,11
p2977,0.23,12
p2978,0.23,13
p2979,0.23,14
p2980,0.23,15
p2981,0.23,16
p2982,0.23,17
p2983,0.23,18
p2984,0.23,19
p2985,0.23,20
p2986,0.23,21
p2987,0.23,22
p2988,0.23,23
p2989,0.23,24
p2990,0.23,25
p2991,0.23,26
p2992,0.23,27
p2993,0.23,28
p2994,0.23,29
p2995,0.23,30
p2996,0.23,31
p2997,0.23,32
p2998,0.23,33
p2999,0.23,34
p3000,0.23,35
p3001,0.23,36
p3002,0.23,37
p3003,0.23,38
p3004,0.23,39
p3005,0.23,40
p3006,0.23,41
p3007,0.23,42
p3008,0.23,43
p3009,0.23,44
p3010,0.23,45
p3011,0.23,46
p3012,0.23,47
p3013,0.23,48
p3014,0.23,49
p3015,0.23,50
p3016,0.23,51
p3017,0.23,52
p3018,0.23,53
p3019,0.23,54
p3020,0.23,55
p3021,0.23,56
p3022,0.23,57
p3023,0.23,58
p3024,0.23,59
p3025,0.23,60
p3026,0.23,61
p3027,0.23,62
p3028,0.23,63
p3029,0.23,64
p3030,0.23,65
p3031,0.23,66
p3032,0.23,67
p3033,0.23,68
p3034,0.23,69
p3035,0.23,70
p3036,0.23,71
p3037,0.23,72
p3038,0.23,73
p3039,0.23,74
p3040,0.23,75
p3041,0.23,76
p3042,0.23,77
p3043,0.23,78
p3044,0.23,79
p3045,0.23,80
p3046,0.23,81
p3047,0.23,82
p3048,0.23,83
p3049,0.23,84
p3050,0.23,85
p3051,0.23,86
p3052,0.23,87
p3053,0.23,88
p3054,0.23,89
p3055,0.23,90
p3056,0.23,91
p3057,0.23,92
p3058,0.23,93
p3059,0.23,94
p3060,0.23,95
p3061,0.23,96
p3062,0.23,97
p3063,0.23,98
p3064,0.23,99
p3065,0.23,100
p3066,0.23,101
p3067,0.23,102
p3068,0.23,103
p3069,0.23,104
p3070,0.23,105
p3071,0.23,106
p3072,0.23,107
p3073,0.23,108
p3074,0.23,109
p3075,0.23,110
p3076,0.23,111
p3077,0.23,112
p3078,0.23,113
p3079,0.23,114
p3080,0.23,115
p3081,0.23,116
p3082,0.23,117
p3083,0.23,118
p3084,0.23,119
p3085,0.23,120
p3086,0.23,121
p3087,0.23,122
p3088,0.23,123
p3089,0.23,124
p3090,0.23,125
p3091,0.23,126
p3092,0.23,127
p3093,0.23,128
p3094,0.23,129
p3095,0.23,130
p3096,0.24,2
p3097,0.24,3
p3098,0.24,4
p3099,0.24,5
p3100,0.24,6
p3101,0.24,7
p3102,0.24,8
p3103,0.24,9
p3104,0.24,10
p3105,0.24,11
p3106,0.24,12
p3107,0.24,13
p3108,0.24,14
p3109,0.24,15
p3110,0.24,16
p3111,0.24,17
p3112,0.24,18
p3113,0.24,19
p3114,0.24,20
p3115,0.24,21
p3116,0.24,22
p3117,0.24,23
p3118,0.24,24
p3119,0.24,25
p3120,0.24,26
p3121,0.24,27
p3122,0.24,28
p3123,0.24,29
p3124,0.24,30
p3125,0.24,31
p3126,0.24,32
p3127,0.24,33
p3128,0.24,34
p3129,0.24,35
p3130,0.24,36
p3131,0.24,37
p3132,0.24,38
p3133,0.24,39
p3134,0.24,40
p3135,0.24,41
p3136,0.24,42
p3137,0.24,43
p3138,0.24,44
p3139,0.24,45
p3140,0.24,46
p3141,0.24,47
p3142,0.24,48
p3143,0.24,49
p3144,0.24,50
p3145,0.24,51
p3146,0.24,52
p3147,0.24,53
p3148,0.24,54
p3149,0.24,55
p3150,0.24,56
p3151,0.24,57
p3152,0.24,58
p3153,0.24,59
p3154,0.24,60
p3155,0.24,61
p3156,0.24,62
p3157,0.24,63
p3158,0.24,64
p3159,0.24,65
p3160,0.24,66
p3161,0.24,67
p3162,0.24,68
p3163,0.24,69
p3164,0.24,70
p3165,0.24,71
p3166,0.24,72
p3167,0.24,73
p3168,0.24,74
p3169,0.24,75
p3170,0.24,76
p3171,0.24,77
p3172,0.24,78
p3173,0.24,79
p3174,0.24,80
p3175,0.24,81
p3176,0.24,82
p3177,0.24,83
p3178,0.24,84
p3179,0.24,85
p3180,0.24,86
p3181,0.24,87
p3182,0.24,88
p3183,0.24,89
p3184,0.24,90
p3185,0.24,91
p3186,0.24,92
p3187,0.24,93
p3188,0.24,94
p3189,0.24,95
p3190,0.24,96
p3191,0.24,97
p3192,0.24,98
p3193,0.24,99
p3194,0.24,100
p3195,0.24,101
p3196,0.24,102
p3197,0.24,103
p3198,0.24,104
p3199,0.24,105
p3200,0.24,106
p3201,0.24,107
p3202,0.24,108
p3203,0.24,109
p3204,0.24,110
p3205,0.24,111
p3206,0.24,112
p3207,0.24,113
p3208,0.24,114
p3209,0.24,115
p3210,0.24,116
p3211,0.24,117
p3212,0.24,118
p3213,0.24,119
p3214,0.24,120
p3215,0.24,121
p3216,0.24,122
p3217,0.24,123
p3218,0.24,124
p3219,0.24,125
p3220,0.24,126
p3221,0.24,127
p3222,0.24,128
p3223,0.24,129
p3224,0.24,130
p3225,0.25,2
p3226,0.25,3
p3227,0.25,4
p3228,0.25,5
p3229,0.25,6
p3230,0.25,7
p3231,0.25,8
p3232,0.25,9
p3233,0.25,10
p3234,0.25,11
p3235,0.25,12
p3236,0.25,13
p3237,0.25,14
p3238,0.25,15
p3239,0.25,16
p3240,0.25,17
p3241,0.25,18
p3242,0.25,19
p3243,0.25,20
p3244,0.25,21
p3245,0.25,22
p3246,0.25,23
p3247,0.25,24
p3248,0.25,25
p3249,0.25,26
p3250,0.25,27
p3251,0.25,28
p3252,0.25,29
p3253,0.25,30
p3254,0.25,31
p3255,0.25,32
p3256,0.25,33
p3257,0.25,34
p3258,0.25,35
p3259,0.25,36
p3260,0.25,37
p3261,0.25,38
p3262,0.25,39
p3263,0.25,40
p3264,0.25,41
p3265,0.25,42
p3266,0.25,43
p3267,0.25,44
p3268,0.25,45
p3269,0.25,46
p3270,0.25,47
p3271,0.25,48
p3272,0.25,49
p3273,0.25,50
p3274,0.25,51
p3275,0.25,52
p3276,0.25,53
p3277,0.25,54
p3278,0.25,55
p3279,0.25,56
p3280,0.25,57
p3281,0.25,58
p3282,0.25,59
p3283,0.25,60
p3284,0.25,61
p3285,0.25,62
p3286,0.25,63
p3287,0.25,64
p3288,0.25,65
p3289,0.25,66
p3290,0.25,67
p3291,0.25,68
p3292,0.25,69
p3293,0.25,70
p3294,0.25,71
p3295,0.25,72
p3296,0.25,73
p3297,0.25,74
p3298,0.25,75
p3299,0.25,76
p3300,0.25,77
p3301,0.25,78
p3302,0.25,79
p3303,0.25,80
p3304,0.25,81
p3305,0.25,82
p3306,0.25,83
p3307,0.25,84
p3308,0.25,85
p3309,0.25,86
p3310,0.25,87
p3311,0.25,88
p3312,0.25,89
p3313,0.25,90
p3314,0.25,91
p3315,0.25,92
p3316,0.25,93
p3317,0.25,94
p3318,0.25,95
p3319,0.25,96
p3320,0.25,97
p3321,0.25,98
p3322,0.25,99
p3323,0.25,100
p3324,0.25,101
p3325,0.25,102
p3326,0.25,103
p3327,0.25,104
p3328,0.25,105
p3329,0.25,106
p3330,0.25,107
p3331,0.25,108
p3332,0.25,109
p3333,0.25,110
p3334,0.25,111
p3335,0.25,112
p3336,0.25,113
p3337,0.25,114
p3338,0.25,115
p3339,0.25,116
p3340,0.25,117
p3341,0.25,118
p3342,0.25,119
p3343,0.25,120
p3344,0.25,121
p3345,0.25,122
p3346,0.25,123
p3347,0.25,124
p3348,0.25,125
p3349,0.25,126
p3350,0.25,127
p3351,0.25,128
p3352,0.25,129
p3353,0.25,130
p3354,0.26,2
p3355,0.26,3
p3356,0.26,4
p3357,0.26,5
p3358,0.26,6
p3359,0.26,7
p3360,0.26,8
p3361,0.26,9
p3362,0.26,10
p3363,0.26,11
p3364,0.26,12
p3365,0.26,13
p3366,0.26,14
p3367,0.26,15
p3368,0.26,16
p3369,0.26,17
p3370,0.26,18
p3371,0.26,19
p3372,0.26,20
p3373,0.26,21
p3374,0.26,22
p3375,0.26,23
p3376,0.26,24
p3377,0.26,25
p3378,0.26,26
p3379,0.26,27
p3380,0.26,28
p3381,0.26,29
p3382,0.26,30
p3383,0.26,31
p3384,0.26,32
p3385,0.26,33
p3386,0.26,34
p3387,0.26,35
p3388,0.26,36
p3389,0.26,37
p3390,0.26,38
p3391,0.26,39
p3392,0.26,40
p3393,0.26,41
p3394,0.26,42
p3395,0.26,43
p3396,0.26,44
p3397,0.26,45
p3398,0.26,46
p3399,0.26,47
p3400,0.26,48
p3401,0.26,49
p3402,0.26,50
p3403,0.26,51
p3404,0.26,52
p3405,0.26,53
p3406,0.26,54
p3407,0.26,55
p3408,0.26,56
p3409,0.26,57
p3410,0.26,58
p3411,0.26,59
p3412,0.26,60
p3413,0.26,61
p3414,0.26,62
p3415,0.26,63
p3416,0.26,64
p3417,0.26,65
p3418,0.26,66
p3419,0.26,67
p3420,0.26,68
p3421,0.26,69
p3422,0.26,70
p3423,0.26,71
p3424,0.26,72
p3425,0.26,73
p3426,0.26,74
p3427,0.26,75
p3428,0.26,76
p3429,0.26,77
p3430,0.26,78
p3431,0.26,79
p3432,0.26,80
p3433,0.26,81
p3434,0.26,82
p3435,0.26,83
p3436,0.26,84
p3437,0.26,85
p3438,0.26,86
p3439,0.26,87
p3440,0.26,88
p3441,0.26,89
p3442,0.26,90
p3443,0.26,91
p3444,0.26,92
p3445,0.26,93
p3446,0.26,94
p3447,0.26,95
p3448,0.26,96
p3449,0.26,97
p3450,0.26,98
p3451,0.26,99
p3452,0.26,100
p3453,0.26,101
p3454,0.26,102
p3455,0.26,103
p3456,0.26,104
p3457,0.26,105
p3458,0.26,106
p3459,0.26,107
p3460,0.26,108
p3461,0.26,109
p3462,0.26,110
p3463,0.26,111
p3464,0.26,112
p3465,0.26,113
p3466,0.26,114
p3467,0.26,115
p3468,0.26,116
p3469,0.26,117
p3470,0.26,118
p3471,0.26,119
p3472,0.26,120
p3473,0.26,121
p3474,0.26,122
p3475,0.26,123
p3476,0.26,124
p3477,0.26,125
p3478,0.26,126
p3479,0.26,127
p3480,0.26,128
p3481,0.26,129
p3482,0.26,130
p3483,0.27,2
p3484,0.27,3
p3485,0.27,4
p3486,0.27,5
p3487,0.27,6
p3488,0.27,7
p3489,0.27,8
p3490,0.27,9
p3491,0.27,10
p3492,0.27,11
p3493,0.27,12
p3494,0.27,13
p3495,0.27,14
p3496,0.27,15
p3497,0.27,16
p3498,0.27,17
p3499,0.27,18
p3500,0.27,19
p3501,0.27,20
p3502,0.27,21
p3503,0.27,22
p3504,0.27,23
p3505,0.27,24
p3506,0.27,25
p3507,0.27,26
p3508,0.27,27
p3509,0.27,28
p3510,0.27,29
p3511,0.27,30
p3512,0.27,31
p3513,0.27,32
p3514,0.27,33
p3515,0.27,34
p3516,0.27,35
p3517,0.27,36
p3518,0.27,37
p3519,0.27,38
p3520,0.27,39
p3521,0.27,40
p3522,0.27,41
p3523,0.27,42
p3524,0.27,43
p3525,0.27,44
p3526,0.27,45
p3527,0.27,46
p3528,0.27,47
p3529,0.27,48
p3530,0.27,49
p3531,0.27,50
p3532,0.27,51
p3533,0.27,52
p3534,0.27,53
p3535,0.27,54
p3536,0.27,55
p3537,0.27,56
p3538,0.27,57
p3539,0.27,58
p3540,0.27,59
p3541,0.27,60
p3542,0.27,61
p3543,0.27,62
p3544,0.27,63
p3545,0.27,64
p3546,0.27,65
p3547,0.27,66
p3548,0.27,67
p3549,0.27,68
p3550,0.27,69
p3551,0.27,70
p3552,0.27,71
p3553,0.27,72
p3554,0.27,73
p3555,0.27,74
p3556,0.27,75
p3557,0.27,76
p3558,0.27,77
p3559,0.27,78
p3560,0.27,79
p3561,0.27,80
p3562,0.27,81
p3563,0.27,82
p3564,0.27,83
p3565,0.27,84
p3566,0.27,85
p3567,0.27,86
p3568,0.27,87
p3569,0.27,88
p3570,0.27,89
p3571,0.27,90
p3572,0.27,91
p3573,0.27,92
p3574,0.27,93
p3575,0.27,94
p3576,0.27,95
p3577,0.27,96
p3578,0.27,97
p3579,0.27,98
p3580,0.27,99
p3581,0.27,100
p3582,0.27,101
p3583,0.27,102
p3584,0.27,103
p3585,0.27,104
p3586,0.27,105
p3587,0.27,106
p3588,0.27,107
p3589,0.27,108
p3590,0.27,109
p3591,0.27,110
p3592,0.27,111
p3593,0.27,112
p3594,0.27,113
p3595,0.27,114
p3596,0.27,115
p3597,0.27,116
p3598,0.27,117
p3599,0.27,118
p3600,0.27,119
p3601,0.27,120
p3602,0.27,121
p3603,0.27,122
p3604,0.27,123
p3605,0.27,124
p3606,0.27,125
p3607,0.27,126
p3608,0.27,127
p3609,0.27,128
p3610,0.27,129
p3611,0.27,130
p3612,0.28,2
p3613,0.28,3
p3614,0.28,4
p3615,0.28,5
p3616,0.28,6
p3617,0.28,7
p3618,0.28,8
p3619,0.28,9
p3620,0.28,10
p3621,0.28,11
p3622,0.28,12
p3623,0.28,13
p3624,0.28,14
p3625,0.28,15
p3626,0.28,16
p3627,0.28,17
p3628,0.28,18
p3629,0.28,19
p3630,0.28,20
p3631,0.28,21
p3632,0.28,22
p3633,0.28,23
p3634,0.28,24
p3635,0.28,25
p3636,0.28,26
p3637,0.28,27
p3638,0.28,28
p3639,0.28,29
p3640,0.28,30
p3641,0.28,31
p3642,0.28,32
p3643,0.28,33
p3644,0.28,34
p3645,0.28,35
p3646,0.28,36
p3647,0.28,37
p3648,0.28,38
p3649,0.28,39
p3650,0.28,40
p3651,0.28,41
p3652,0.28,42
p3653,0.28,43
p3654,0.28,44
p3655,0.28,45
p3656,0.28,46
p3657,0.28,47
p3658,0.28,48
p3659,0.28,49
p3660,0.28,50
p3661,0.28,51
p3662,0.28,52
p3663,0.28,53
p3664,0.28,54
p3665,0.28,55
p3666,0.28,56
p3667,0.28,57
p3668,0.28,58
p3669,0.28,59
p3670,0.28,60
p3671,0.28,61
p3672,0.28,62
p3673,0.28,63
p3674,0.28,64
p3675,0.28,65
p3676,0.28,66
p3677,0.28,67
p3678,0.28,68
p3679,0.28,69
p3680,0.28,70
p3681,0.28,71
p3682,0.28,72
p3683,0.28,73
p3684,0.28,74
p3685,0.28,75
p3686,0.28,76
p3687,0.28,77
p3688,0.28,78
p3689,0.28,79
p3690,0.28,80
p3691,0.28,81
p3692,0.28,82
p3693,0.28,83
p3694,0.28,84
p3695,0.28,85
p3696,0.28,86
p3697,0.28,87
p3698,0.28,88
p3699,0.28,89
p3700,0.28,90
p3701,0.28,91
p3702,0.28,92
p3703,0.28,93
p3704,0.28,94
p3705,0.28,95
p3706,0.28,96
p3707,0.28,97
p3708,0.28,98
p3709,0.28,99
p3710,0.28,100
p3711,0.28,101
p3712,0.28,102
p3713,0.28,103
p3714,0.28,104
p3715,0.28,105
p3716,0.28,106
p3717,0.28,107
p3718,0.28,108
p3719,0.28,109
p3720,0.28,110
p3721,0.28,111
p3722,0.28,112
p3723,0.28,113
p3724,0.28,114
p3725,0.28,115
p3726,0.28,116
p3727,0.28,117
p3728,0.28,118
p3729,0.28,119
p3730,0.28,120
p3731,0.28,121
p3732,0.28,122
p3733,0.28,123
p3734,0.28,124
p3735,0.28,125
p3736,0.28,126
p3737,0.28,127
p3738,0.28,128
p3739,0.28,129
p3740,0.28,130
p3741,0.29,2
p3742,0.29,3
p3743,0.29,4
p3744,0.29,5
p3745,0.29,6
p3746,0.29,7
p3747,0.29,8
p3748,0.29,9
p3749,0.29,10
p3750,0.29,11
p3751,0.29,12
p3752,0.29,13
p3753,0.29,14
p3754,0.29,15
p3755,0.29,16
p3756,0.29,17
p3757,0.29,18
p3758,0.29,19
p3759,0.29,20
p3760,0.29,21
p3761,0.29,22
p3762,0.29,23
p3763,0.29,24
p3764,0.29,25
p3765,0.29,26
p3766,0.29,27
p3767,0.29,28
p3768,0.29,29
p3769,0.29,30
p3770,0.29,31
p3771,0.29,32
p3772,0.29,33
p3773,0.29,34
p3774,0.29,35
p3775,0.29,36
p3776,0.29,37
p3777,0.29,38
p3778,0.29,39
p3779,0.29,40
p3780,0.29,41
p3781,0.29,42
p3782,0.29,43
p3783,0.29,44
p3784,0.29,45
p3785,0.29,46
p3786,0.29,47
p3787,0.29,48
p3788,0.29,49
p3789,0.29,50
p3790,0.29,51
p3791,0.29,52
p3792,0.29,53
p3793,0.29,54
p3794,0.29,55
p3795,0.29,56
p3796,0.29,57
p3797,0.29,58
p3798,0.29,59
p3799,0.29,60
p3800,0.29,61
p3801,0.29,62
p3802,0.29,63
p3803,0.29,64
p3804,0.29,65
p3805,0.29,66
p3806,0.29,67
p3807,0.29,68
p3808,0.29,69
p3809,0.29,70
p3810,0.29,71
p3811,0.29,72
p3812,0.29,73
p3813,0.29,74
p3814,0.29,75
p3815,0.29,76
p3816,0.29,77
p3817,0.29,78
p3818,0.29,79
p3819,0.29,80
p3820,0.29,81
p3821,0.29,82
p3822,0.29,83
p3823,0.29,84
p3824,0.29,85
p3825,0.29,86
p3826,0.29,87
p3827,0.29,88
p3828,0.29,89
p3829,0.29,90
p3830,0.29,91
p3831,0.29,92
p3832,0.29,93
p3833,0.29,94
p3834,0.29,95
p3835,0.29,96
p3836,0.29,97
p3837,0.29,98
p3838,0.29,99
p3839,0.29,100
p3840,0.29,101
p3841,0.29,102
p3842,0.29,103
p3843,0.29,104
p3844,0.29,105
p3845,0.29,106
p3846,0.29,107
p3847,0.29,108
p3848,0.29,109
p3849,0.29,110
p3850,0.29,111
p3851,0.29,112
p3852,0.29,113
p3853,0.29,114
p3854,0.29,115
p3855,0.29,116
p3856,0.29,117
p3857,0.29,118
p3858,0.29,119
p3859,0.29,120
p3860,0.29,121
p3861,0.29,122
p3862,0.29,123
p3863,0.29,124
p3864,0.29,125
p3865,0.29,126
p3866,0.29,127
p3867,0.29,128
p3868,0.29,129
p3869,0.29,130
p3870,0.3,2
p3871,0.3,3
p3872,0.3,4
p3873,0.3,5
p3874,0.3,6
p3875,0.3,7
p3876,0.3,8
p3877,0.3,9
p3878,0.3,10
p3879,0.3,11
p3880,0.3,12
p3881,0.3,13
p3882,0.3,14
p3883,0.3,15
p3884,0.3,16
p3885,0.3,17
p3886,0.3,18
p3887,0.3,19
p3888,0.3,20
p3889,0.3,21
p3890,0.3,22
p3891,0.3,23
p3892,0.3,24
p3893,0.3,25
p3894,0.3,26
p3895,0.3,27
p3896,0.3,28
p3897,0.3,29
p3898,0.3,30
p3899,0.3,31
p3900,0.3,32
p3901,0.3,33
p3902,0.3,34
p3903,0.3,35
p3904,0.3,36
p3905,0.3,37
p3906,0.3,38
p3907,0.3,39
p3908,0.3,40
p3909,0.3,41
p3910,0.3,42
p3911,0.3,43
p3912,0.3,44
p3913,0.3,45
p3914,0.3,46
p3915,0.3,47
p3916,0.3,48
p3917,0.3,49
p3918,0.3,50
p3919,0.3,51
p3920,0.3,52
p3921,0.3,53
p3922,0.3,54
p3923,0.3,55
p3924,0.3,56
p3925,0.3,57
p3926,0.3,58
p3927,0.3,59
p3928,0.3,60
p3929,0.3,61
p3930,0.3,62
p3931,0.3,63
p3932,0.3,64
p3933,0.3,65
p3934,0.3,66
p3935,0.3,67
p3936,0.3,68
p3937,0.3,69
p3938,0.3,70
p3939,0.3,71
p3940,0.3,72
p3941,0.3,73
p3942,0.3,74
p3943,0.3,75
p3944,0.3,76
p3945,0.3,77
p3946,0.3,78
p3947,0.3,79
p3948,0.3,80
p3949,0.3,81
p3950,0.3,82
p3951,0.3,83
p3952,0.3,84
p3953,0.3,85
p3954,0.3,86
p3955,0.3,87
p3956,0.3,88
p3957,0.3,89
p3958,0.3,90
p3959,0.3,91
p3960,0.3,92
p3961,0.3,93
p3962,0.3,94
p3963,0.3,95
p3964,0.3,96
p3965,0.3,97
p3966,0.3,98
p3967,0.3,99
p3968,0.3,100
p3969,0.3,101
p3970,0.3,102
p3971,0.3,103
p3972,0.3,104
p3973,0.3,105
p3974,0.3,106
p3975,0.3,107
p3976,0.3,108
p3977,0.3,109
p3978,0.3,110
p3979,0.3,111
p3980,0.3,112
p3981,0.3,113
p3982,0.3,114
p3983,0.3,115
p3984,0.3,116
p3985,0.3,117
p3986,0.3,118
p3987,0.3,119
p3988,0.3,120
p3989,0.3,121
p3990,0.3,122
p3991,0.3,123
p3992,0.3,124
p3993,0.3,125
p3994,0.3,126
p3995,0.3,127
p3996,0.3,128
p3997,0.3,129
p3998,0.3,130
p3999,0.31,2
p4000,0.31,3
p4001,0.31,4
p4002,0.31,5
p4003,0.31,6
p4004,0.31,7
p4005,0.31,8
p4006,0.31,9
p4007,0.31,10
p4008,0.31,11
p4009,0.31,12
p4010,0.31,13
p4011,0.31,14
p4012,0.31,15
p4013,0.31,16
p4014,0.31,17
p4015,0.31,18
p4016,0.31,19
p4017,0.31,20
p4018,0.31,21
p4019,0.31,22
p4020,0.31,23
p4021,0.31,24
p4022,0.31,25
p4023,0.31,26
p4024,0.31,27
p4025,0.31,28
p4026,0.31,29
p4027,0.31,30
p4028,0.31,31
p4029,0.31,32
p4030,0.31,33
p4031,0.31,34
p4032,0.31,35
p4033,0.31,36
p4034,0.31,37
p4035,0.31,38
p4036,0.31,39
p4037,0.31,40
p4038,0.31,41
p4039,0.31,42
p4040,0.31,43
p4041,0.31,44
p4042,0.31,45
p4043,0.31,46
p4044,0.31,47
p4045,0.31,48
p4046,0.31,49
p4047,0.31,50
p4048,0.31,51
p4049,0.31,52
p4050,0.31,53
p4051,0.31,54
p4052,0.31,55
p4053,0.31,56
p4054,0.31,57
p4055,0.31,58
p4056,0.31,59
p4057,0.31,60
p4058,0.31,61
p4059,0.31,62
p4060,0.31,63
p4061,0.31,64
p4062,0.31,65
p4063,0.31,66
p4064,0.31,67
p4065,0.31,68
p4066,0.31,69
p4067,0.31,70
p4068,0.31,71
p4069,0.31,72
p4070,0.31,73
p4071,0.31,74
p4072,0.31,75
p4073,0.31,76
p4074,0.31,77
p4075,0.31,78
p4076,0.31,79
p4077,0.31,80
p4078,0.31,81
p4079,0.31,82
p4080,0.31,83
p4081,0.31,84
p4082,0.31,85
p4083,0.31,86
p4084,0.31,87
p4085,0.31,88
p4086,0.31,89
p4087,0.31,90
p4088,0.31,91
p4089,0.31,92
p4090,0.31,93
p4091,0.31,94
p4092,0.31,95
p4093,0.31,96
p4094,0.31,97
p4095,0.31,98
p4096,0.31,99
p4097,0.31,100
p4098,0.31,101
p4099,0.31,102
p4100,0.31,103
p4101,0.31,104
p4102,0.31,105
p4103,0.31,106
p4104,0.31,107
p4105,0.31,108
p4106,0.31,109
p4107,0.31,110
p4108,0.31,111
p4109,0.31,112
p4110,0.31,113
p4111,0.31,114
p4112,0.31,115
p4113,0.31,116
p4114,0.31,117
p4115,0.31,118
p4116,0.31,119
p4117,0.31,120
p4118,0.31,121
p4119,0.31,122
p4120,0.31,123
p4121,0.31,124
p4122,0.31,125
p4123,0.31,126
p4124,0.31,127
p4125,0.31,128
p4126,0.31,129
p4127,0.31,130
p4128,0.32,2
p4129,0.32,3
p4130,0.32,4
p4131,0.32,5
p4132,0.32,6
p4133,0.32,7
p4134,0.32,8
p4135,0.32,9
p4136,0.32,10
p4137,0.32,11
p4138,0.32,12
p4139,0.32,13
p4140,0.32,14
p4141,0.32,15
p4142,0.32,16
p4143,0.32,17
p4144,0.32,18
p4145,0.32,19
p4146,0.32,20
p4147,0.32,21
p4148,0.32,22
p4149,0.32,23
p4150,0.32,24
p4151,0.32,25
p4152,0.32,26
p4153,0.32,27
p4154,0.32,28
p4155,0.32,29
p4156,0.32,30
p4157,0.32,31
p4158,0.32,32
p4159,0.32,33
p4160,0.32,34
p4161,0.32,35
p4162,0.32,36
p4163,0.32,37
p4164,0.32,38
p4165,0.32,39
p4166,0.32,40
p4167,0.32,41
p4168,0.32,42
p4169,0.32,43
p4170,0.32,44
p4171,0.32,45
p4172,0.32,46
p4173,0.32,47
p4174,0.32,48
p4175,0.32,49
p4176,0.32,50
p4177,0.32,51
p4178,0.32,52
p4179,0.32,53
p4180,0.32,54
p4181,0.32,55
p4182,0.32,56
p4183,0.32,57
p4184,0.32,58
p4185,0.32,59
p4186,0.32,60
p4187,0.32,61
p4188,0.32,62
p4189,0.32,63
p4190,0.32,64
p4191,0.32,65
p4192,0.32,66
p4193,0.32,67
p4194,0.32,68
p4195,0.32,69
p4196,0.32,70
p4197,0.32,71
p4198,0.32,72
p4199,0.32,73
p4200,0.32,74
p4201,0.32,75
p4202,0.32,76
p4203,0.32,77
p4204,0.32,78
p4205,0.32,79
p4206,0.32,80
p4207,0.32,81
p4208,0.32,82
p4209,0.32,83
p4210,0.32,84
p4211,0.32,85
p4212,0.32,86
p4213,0.32,87
p4214,0.32,88
p4215,0.32,89
p4216,0.32,90
p4217,0.32,91
p4218,0.32,92
p4219,0.32,93
p4220,0.32,94
p4221,0.32,95
p4222,0.32,96
p4223,0.32,97
p4224,0.32,98
p4225,0.32,99
p4226,0.32,100
p4227,0.32,101
p4228,0.32,102
p4229,0.32,103
p4230,0.32,104
p4231,0.32,105
p4232,0.32,106
p4233,0.32,107
p4234,0.32,108
p4235,0.32,109
p4236,0.32,110
p4237,0.32,111
p4238,0.32,112
p4239,0.32,113
p4240,0.32,114
p4241,0.32,115
p4242,0.32,116
p4243,0.32,117
p4244,0.32,118
p4245,0.32,119
p4246,0.32,120
p4247,0.32,121
p4248,0.32,122
p4249,0.32,123
p4250,0.32,124
p4251,0.32,125
p4252,0.32,126
p4253,0.32,127
p4254,0.32,128
p4255,0.32,129
p4256,0.32,130
p4257,0.33,2
p4258,0.33,3
p4259,0.33,4
p4260,0.33,5
p4261,0.33,6
p4262,0.33,7
p4263,0.33,8
p4264,0.33,9
p4265,0.33,10
p4266,0.33,11
p4267,0.33,12
p4268,0.33,13
p4269,0.33,14
p4270,0.33,15
p4271,0.33,16
p4272,0.33,17
p4273,0.33,18
p4274,0.33,19
p4275,0.33,20
p4276,0.33,21
p4277,0.33,22
p4278,0.33,23
p4279,0.33,24
p4280,0.33,25
p4281,0.33,26
p4282,0.33,27
p4283,0.33,28
p4284,0.33,29
p4285,0.33,30
p4286,0.33,31
p4287,0.33,32
p4288,0.33,33
p4289,0.33,34
p4290,0.33,35
p4291,0.33,36
p4292,0.33,37
p4293,0.33,38
